"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","policy*","fitness","num-replicates","best-fitness-so-far"
"1","5","""schwarz""","false","0","5","false","0.015544635516265554","""showerhead""","0.9018883095757718","0.9624427363721646","0.043828933024603334","""off""","1025.564","5","1025.564"
"1","10","""schwarz""","false","0","5","false","0.015544635516265554","""showerhead""","0.7143826523118947","1","0.043828933024603334","""off""","1022.02","5","1022.02"
"1","15","""schwarz""","false","0","5","false","0.015544635516265554","""showerhead""","0.7143826523118947","1","0.12591627891027074","""off""","1022.14","5","1022.02"
"1","20","""schwarz""","false","0","5","false","0.015544635516265554","""showerhead""","0.7143826523118947","1","0.1668547506925464","""off""","1020.94","5","1020.94"
"1","25","""schwarz""","false","0","5","false","0.015556079074969791","""showerhead""","0.7316484909641703","1","0.1668547506925464","""off""","1018.94","5","1018.94"
"1","30","""schwarz""","false","0","5","false","0.013175496301506023","""showerhead""","0.7316484909641703","1","0.1668547506925464","""off""","1020.692","5","1018.94"
"1","35","""schwarz""","false","0","5","false","0.010564766230390325","""showerhead""","0.7316484909641703","1","0.1668547506925464","""off""","1022.98","5","1018.94"
"1","40","""schwarz""","false","0","5","false","0.015556079074969791","""showerhead""","1","1","0.3187403513614917","""off""","1034.98","5","1018.94"
"1","45","""schwarz""","false","0","5","false","0.015556079074969791","""showerhead""","0.7350332237596281","1","0.1668547506925464","""off""","1021.84","5","1018.94"
"1","50","""schwarz""","false","0","5","false","0.015556079074969791","""showerhead""","0.7316484909641703","1","0.4621277223367816","""off""","1016.392","5","1016.392"
"1","55","""schwarz""","false","0","5","false","0.013833433796652793","""showerhead""","0.7316484909641703","1","0.4621277223367816","""off""","1017.808","5","1016.392"
"1","60","""schwarz""","false","0","5","false","0.015556079074969791","""showerhead""","0.7316484909641703","1","0.44223982983978427","""off""","1016.692","5","1016.392"
"1","65","""schwarz""","false","0","5","false","0.015556079074969791","""showerhead""","0.7316484909641703","0.7910412842140337","0.44223982983978427","""off""","1032.42","5","1016.392"
"1","70","""schwarz""","false","0","5","false","0.01662679150443379","""showerhead""","0.7316484909641703","1","0.44223982983978427","""off""","1016.44","5","1016.392"
"1","75","""schwarz""","false","0","5","false","0.01662679150443379","""showerhead""","0.7316484909641703","1","0.33369559120565717","""off""","1016.392","5","1016.392"
"1","80","""schwarz""","false","0","5","false","0.0162394971982307","""showerhead""","0.7544629904636879","1","0.33369559120565717","""off""","1018.24","5","1016.392"
"1","85","""schwarz""","false","0","5","false","0.01662679150443379","""showerhead""","0.7316484909641703","1","0.345738482096831","""off""","1017.592","5","1016.392"
"1","90","""schwarz""","false","0","5","false","0.01662679150443379","""showerhead""","0.7316484909641703","1","0.4045623226412891","""off""","1015.74","5","1015.74"
"1","95","""schwarz""","false","0","5","false","0.010814495654482281","""showerhead""","0.7316484909641703","1","0.4045623226412891","""off""","1020.08","5","1015.74"
"1","100","""schwarz""","false","0","5","false","0.01662679150443379","""showerhead""","0.5734058818875556","1","0.4045623226412891","""off""","1031.42","5","1015.74"
"1","105","""schwarz""","false","0","5","false","0.01662679150443379","""showerhead""","0.8550712366072273","1","0.4045623226412891","""off""","1024.18","5","1015.74"
"1","110","""schwarz""","false","0","5","false","0.01662679150443379","""showerhead""","0.6351920161085792","1","0.4045623226412891","""off""","1021.42","5","1015.74"
"1","115","""schwarz""","false","0","5","false","0.01662679150443379","""showerhead""","0.7316484909641703","1","0.4805809171880256","""off""","1015.464","5","1015.464"
"1","120","""schwarz""","false","0","5","false","0.006860295464725467","""showerhead""","0.7316484909641703","1","0.4805809171880256","""off""","1026.58","5","1015.464"
"1","125","""schwarz""","false","0","5","false","0.016442697890201828","""showerhead""","0.7316484909641703","1","0.4805809171880256","""off""","1015.308","5","1015.308"
"1","130","""schwarz""","false","0","5","false","0.016442697890201828","""showerhead""","0.7316484909641703","1","0.49263785959335793","""off""","1015.492","5","1015.308"
"1","135","""schwarz""","false","0","5","false","0.016442697890201828","""showerhead""","0.7316484909641703","1","0.3917067783723597","""off""","1018.392","5","1015.308"
"1","140","""schwarz""","false","0","5","false","0.016442697890201828","""showerhead""","0.8030046909119956","1","0.49263785959335793","""off""","1017.492","5","1015.308"
"1","145","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.49263785959335793","""off""","47.32","5","47.32"
"1","150","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.6844189997862293","1","0.49263785959335793","""off""","1039.82","5","47.32"
"1","155","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.6960165529331281","1","0.49263785959335793","""off""","1043.62","5","47.32"
"1","160","""schwarz""","false","0","5","false","0.02402629198474867","""showerhead""","0.7316484909641703","1","0.49263785959335793","""off""","1031.22","5","47.32"
"1","165","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.5287417571110672","""off""","1028.62","5","47.32"
"1","170","""schwarz""","false","0","5","false","0.029540506481111894","""showerhead""","0.7316484909641703","1","0.5546170998892633","""off""","1040.62","5","47.32"
"1","175","""schwarz""","false","0","5","false","0.02649428507371861","""showerhead""","0.7316484909641703","1","0.49263785959335793","""off""","49.72","5","47.32"
"1","180","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.5315387204197005","""off""","1033.42","5","47.32"
"1","185","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.5549386413198296","""off""","1025.22","5","47.32"
"1","190","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","0.8685181617431672","0.49263785959335793","""off""","1051.62","5","47.32"
"1","195","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.6256283160320492","1","0.49263785959335793","""off""","1047.72","5","47.32"
"1","200","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.5279570039956208","""off""","1030.22","5","47.32"
"1","205","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.731556096924091","1","0.49263785959335793","""off""","1041.22","5","47.32"
"1","210","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.5850364285499223","""off""","1029.22","5","47.32"
"1","215","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.9059578229276244","1","0.49263785959335793","""off""","1018.564","5","47.32"
"1","220","""schwarz""","false","0","5","false","0.01945158913205889","""showerhead""","0.7316484909641703","1","0.5568288888002937","""off""","1018.62","5","47.32"
"1","225","""schwarz""","false","0","5","false","0.025797806880306296","""showerhead""","0.7316484909641703","1","0.49263785959335793","""off""","1038.22","5","47.32"
"1","230","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.4979620856123207","""off""","1030.32","5","47.32"
"1","235","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.37751074017698055","""off""","1041.02","5","47.32"
"1","240","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.8173016451384026","1","0.49263785959335793","""off""","1019.34","5","47.32"
"1","245","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.4336909892064217","""off""","1035.12","5","47.32"
"1","250","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7261460162252943","1","0.49263785959335793","""off""","1037.82","5","47.32"
"1","255","""schwarz""","false","0","5","false","0.02886723093095373","""showerhead""","0.7316484909641703","0.9476468619420886","0.49263785959335793","""off""","1055.22","5","47.32"
"1","260","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7625402233483831","1","0.49263785959335793","""off""","1026.92","5","47.32"
"1","265","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.5925965666169335","""off""","43.019999999999996","5","43.019999999999996"
"1","270","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.636454094910512","1","0.649781639852004","""off""","1041.62","5","43.019999999999996"
"1","275","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","0.8559532993752789","0.5925965666169335","""off""","1052.52","5","43.019999999999996"
"1","280","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.5012099208163407","""off""","1040.22","5","43.019999999999996"
"1","285","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.5518905558898815","1","0.5925965666169335","""off""","1053.32","5","43.019999999999996"
"1","290","""schwarz""","false","0","5","false","0.023153784586664963","""showerhead""","0.6899867239851144","1","0.5925965666169335","""off""","1033.32","5","43.019999999999996"
"1","295","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.8410167824822483","1","0.5925965666169335","""off""","1019.74","5","43.019999999999996"
"1","300","""schwarz""","false","0","5","false","0.024929969247923775","""showerhead""","0.7316484909641703","1","0.5936430493714936","""off""","1028.62","5","43.019999999999996"
"2","5","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.6021948432602109","0.11704827660351047","0.934713035570609","""off""","1054.02","5","1054.02"
"2","10","""schwarz""","false","0","5","false","0.017912342073458362","""showerhead""","0.6655866533367886","0.11704827660351047","0.892138733534024","""off""","1060.52","5","1054.02"
"2","15","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.6021948432602109","0","0.934713035570609","""off""","1055.32","5","1054.02"
"2","20","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.6765431277690401","0","0.934713035570609","""off""","1055.42","5","1054.02"
"2","25","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.7852388012069088","0","0.934713035570609","""off""","1051.72","5","1051.72"
"2","30","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.7524800376049748","0","0.934713035570609","""off""","1053.22","5","1051.72"
"2","35","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.7524800376049748","0.10137583067022576","0.934713035570609","""off""","1051.22","5","1051.22"
"2","40","""schwarz""","false","0","5","false","0.01752264678842405","""showerhead""","0.7524800376049748","0.10137583067022576","0.934713035570609","""off""","1060.52","5","1051.22"
"2","45","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.7524800376049748","0.10137583067022576","0.9851347546046649","""off""","1051.52","5","1051.22"
"2","50","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.7674505862163805","0.10137583067022576","0.9851347546046649","""off""","1050.62","5","1050.62"
"2","55","""schwarz""","false","0","5","false","0.01390895856551043","""showerhead""","0.7525316585984497","0.10137583067022576","0.9851347546046649","""off""","1050.22","5","1050.22"
"2","60","""schwarz""","false","0","5","false","0.013439981931772404","""showerhead""","0.7525316585984497","0.10137583067022576","0.9851347546046649","""off""","1050.12","5","1050.12"
"2","65","""schwarz""","false","0","5","false","0.013439981931772404","""showerhead""","0.7525316585984497","0.10137583067022576","1","""off""","1049.62","5","1049.62"
"2","70","""schwarz""","false","0","5","false","0.013439981931772404","""showerhead""","0.7525316585984497","0.24949174016299805","1","""off""","1044.52","5","1044.52"
"2","75","""schwarz""","false","0","5","false","0.013439981931772404","""showerhead""","0.7723654137097729","0.24949174016299805","1","""off""","1044.62","5","1044.52"
"2","80","""schwarz""","false","0","5","false","0.013675941469620714","""showerhead""","0.7723654137097729","0.24949174016299805","1","""off""","1045.62","5","1044.52"
"2","85","""schwarz""","false","0","5","false","0.013439981931772404","""showerhead""","0.7723654137097729","0.2876018282779656","1","""off""","1043.22","5","1043.22"
"2","90","""schwarz""","false","0","5","false","0.01836008366211103","""showerhead""","0.7723654137097729","0.2876018282779656","1","""off""","1057.32","5","1043.22"
"2","95","""schwarz""","false","0","5","false","0.013439981931772404","""showerhead""","0.7723654137097729","0.19431292682314627","1","""off""","1044.32","5","1043.22"
"2","100","""schwarz""","false","0","5","false","0.013439981931772404","""showerhead""","0.9065004493443641","0.2876018282779656","1","""off""","1039.34","5","1039.34"
"2","105","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.9065004493443641","0.2876018282779656","1","""off""","1037.04","5","1037.04"
"2","110","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.892841081388305","0.2876018282779656","1","""off""","1040.62","5","1037.04"
"2","115","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","1","0.2876018282779656","1","""off""","1037.812","5","1037.04"
"2","120","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.8148659463623842","0.2876018282779656","1","""off""","1042.32","5","1037.04"
"2","125","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.8780037674523316","0.2876018282779656","1","""off""","1042.52","5","1037.04"
"2","130","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.9065004493443641","0.2515717055614616","1","""off""","1041.72","5","1037.04"
"2","135","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.7349413938167335","0.2876018282779656","1","""off""","1045.52","5","1037.04"
"2","140","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.9065004493443641","0.34306154926286575","1","""off""","1036.74","5","1036.74"
"2","145","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.9065004493443641","0.44673792089089204","1","""off""","1030.412","5","1030.412"
"2","150","""schwarz""","false","0","5","false","0.012643310321418006","""showerhead""","0.9065004493443641","0.44673792089089204","1","""off""","1031.112","5","1030.412"
"2","155","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.9065004493443641","0.3988264522994994","1","""off""","1034.64","5","1030.412"
"2","160","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.8593542943992074","0.44673792089089204","1","""off""","1033.94","5","1030.412"
"2","165","""schwarz""","false","0","5","false","0.013626731189847639","""showerhead""","0.9065004493443641","0.6471974741159634","1","""off""","1023.212","5","1023.212"
"2","170","""schwarz""","false","0","5","false","0.015126546752442276","""showerhead""","0.9065004493443641","0.6471974741159634","1","""off""","1024.412","5","1023.212"
"2","175","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.9065004493443641","0.6471974741159634","1","""off""","1019.312","5","1019.312"
"2","180","""schwarz""","false","0","5","false","0.016616824631435587","""showerhead""","0.9065004493443641","0.6471974741159634","1","""off""","1026.84","5","1019.312"
"2","185","""schwarz""","false","0","5","false","0.011398239331506906","""showerhead""","0.9065004493443641","0.6471974741159634","1","""off""","1020.412","5","1019.312"
"2","190","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.9493018494605789","0.6471974741159634","1","""off""","1019.412","5","1019.312"
"2","195","""schwarz""","false","0","5","false","0.015363718405099617","""showerhead""","0.9493018494605789","0.6471974741159634","1","""off""","1024.912","5","1019.312"
"2","200","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.9493018494605789","0.7272532741225805","1","""off""","1017.012","5","1017.012"
"2","205","""schwarz""","false","0","5","false","0.00764323884334726","""showerhead""","0.9493018494605789","0.7272532741225805","1","""off""","1017.464","5","1017.012"
"2","210","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","1","0.7272532741225805","1","""off""","1018.864","5","1017.012"
"2","215","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.9493018494605789","0.7077121052667101","1","""off""","1017.164","5","1017.012"
"2","220","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.9493018494605789","0.7853023493772981","0.9337744229488372","""off""","1017.38","5","1017.012"
"2","225","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.9493018494605789","0.6736109666049795","1","""off""","1019.012","5","1017.012"
"2","230","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.8886127415601393","0.7077121052667101","1","""off""","1016.612","5","1016.612"
"2","235","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","1","0.7077121052667101","1","""off""","1018.064","5","1016.612"
"2","240","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.8886127415601393","0.7077121052667101","0.9173046981362989","""off""","1017.212","5","1016.612"
"2","245","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.8510183403281442","0.7077121052667101","1","""off""","1016.112","5","1016.112"
"2","250","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.8510183403281442","0.8402189878559083","1","""off""","1015.264","5","1015.264"
"2","255","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.8510183403281442","0.8402189878559083","0.8246092725002407","""off""","1017.38","5","1015.264"
"2","260","""schwarz""","false","0","5","false","0.009666876020607744","""showerhead""","0.8510183403281442","0.8402189878559083","1","""off""","1015.98","5","1015.264"
"2","265","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.8510183403281442","0.8933311772281738","1","""off""","1018.08","5","1015.264"
"2","270","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.8510183403281442","0.8402189878559083","0.965123752101707","""off""","1016.28","5","1015.264"
"2","275","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.8510183403281442","0.8402189878559083","0.8908758957643812","""off""","1016.664","5","1015.264"
"2","280","""schwarz""","false","0","5","false","0.006192553074768341","""showerhead""","0.8510183403281442","0.8402189878559083","1","""off""","1018.98","5","1015.264"
"2","285","""schwarz""","false","0","5","false","0.00925964009614225","""showerhead""","0.5417188126119328","0.8402189878559083","1","""off""","1008.24","5","1008.24"
"2","290","""schwarz""","false","0","5","false","0.0060168962373015455","""showerhead""","0.5417188126119328","0.8402189878559083","1","""off""","1011.508","5","1008.24"
"2","295","""schwarz""","false","0","5","false","0.011263931834543696","""showerhead""","0.5417188126119328","0.8402189878559083","1","""off""","1011.52","5","1008.24"
"2","300","""schwarz""","false","0","5","false","0.01736596933245701","""showerhead""","0.44229497096849907","0.8402189878559083","1","""off""","1040.42","5","1008.24"
"3","5","""schwarz""","false","0","5","false","0.014046498650003472","""showerhead""","0.5324847991770763","0.39225975842169525","0.876890717942241","""off""","1049.12","5","1049.12"
"3","10","""schwarz""","false","0","5","false","0.0044956690560098034","""showerhead""","0.5324847991770763","0.39225975842169525","0.876890717942241","""off""","1015.412","5","1015.412"
"3","15","""schwarz""","false","0","5","false","0.004","""showerhead""","0.5324847991770763","0.39225975842169525","0.7988593969237681","""off""","1014.712","5","1014.712"
"3","20","""schwarz""","false","0","5","false","0.004","""showerhead""","0.5324847991770763","0.39225975842169525","0.8626073849999834","""off""","1014.812","5","1014.712"
"3","25","""schwarz""","false","0","5","false","0.004","""showerhead""","0.40604165977261686","0.39225975842169525","0.8626073849999834","""off""","1012.612","5","1012.612"
"3","30","""schwarz""","false","0","5","false","0.004","""showerhead""","0.560335259762729","0.39225975842169525","0.8626073849999834","""off""","1014.812","5","1012.612"
"3","35","""schwarz""","false","0","5","false","0.004","""showerhead""","0.36654634604829384","0.37865988271998724","0.8626073849999834","""off""","1012.012","5","1012.012"
"3","40","""schwarz""","false","0","5","false","0.004","""showerhead""","0.36654634604829384","0.37865988271998724","0.9690727160629342","""off""","1011.84","5","1011.84"
"3","45","""schwarz""","false","0","5","false","0.004","""showerhead""","0.36654634604829384","0.37865988271998724","0.9873042966289975","""off""","1012.54","5","1011.84"
"3","50","""schwarz""","false","0","5","false","0.004","""showerhead""","0.36654634604829384","0.39401609947986843","0.9690727160629342","""off""","1013.412","5","1011.84"
"3","55","""schwarz""","false","0","5","false","0.004","""showerhead""","0.36654634604829384","0.37865988271998724","0.9337575780612974","""off""","1011.912","5","1011.84"
"3","60","""schwarz""","false","0","5","false","0.004","""showerhead""","0.36654634604829384","0.2701463179088187","0.9337575780612974","""off""","1014.512","5","1011.84"
"3","65","""schwarz""","false","0","5","false","0.004","""showerhead""","0.45985413576620515","0.37865988271998724","0.9337575780612974","""off""","1012.864","5","1011.84"
"3","70","""schwarz""","false","0","5","false","0.004","""showerhead""","0.45985413576620515","0.3111344317605247","0.9337575780612974","""off""","1014.112","5","1011.84"
"3","75","""schwarz""","false","0","5","false","0.004","""showerhead""","0.35290432762141116","0.2207815242685614","0.9337575780612974","""off""","1016.54","5","1011.84"
"3","80","""schwarz""","false","0","5","false","0.004","""showerhead""","0.4852793052918779","0.37865988271998724","0.9337575780612974","""off""","1012.612","5","1011.84"
"3","85","""schwarz""","false","0","5","false","0.004","""showerhead""","0.4852793052918779","0.37865988271998724","1","""off""","1013.412","5","1011.84"
"3","90","""schwarz""","false","0","5","false","0.004","""showerhead""","0.4744185269371643","0.27399177139712544","1","""off""","1015.012","5","1011.84"
"3","95","""schwarz""","false","0","5","false","0.004","""showerhead""","0.4852793052918779","0.4326000602397162","1","""off""","1011.364","5","1011.364"
"3","100","""schwarz""","false","0","5","false","0.004","""showerhead""","0.3898172141663044","0.4326000602397162","1","""off""","1009.812","5","1009.812"
"3","105","""schwarz""","false","0","5","false","0.004","""showerhead""","0.3898172141663044","0.525332077632681","1","""off""","1008.412","5","1008.412"
"3","110","""schwarz""","false","0","5","false","0.004","""showerhead""","0.3898172141663044","0.5563729160446571","1","""off""","1008.064","5","1008.064"
